customer_id,as_of_date,region_name,age,age_band,marital_status,customer_tenure_months,multi_policy_flag,num_policies,policy_type,renewal_month,current_premium,premium_last_year,premium_change_pct,num_price_increases_last_3y,coverage_amount,premium_to_coverage_ratio,payment_frequency,autopay_enabled,late_payment_count_12m,missed_payment_flag,payment_method_change_flag,num_claims_12m,num_approved_claims_12m,num_rejected_claims_12m,num_pending_claims_12m,avg_claim_amount,total_claim_amount_12m,total_payout_amount_12m,payout_ratio_12m,avg_settlement_time_days,days_since_last_claim,num_contacts_12m,complaint_flag,complaint_resolution_days,quote_requested_flag,coverage_downgrade_flag,churn_flag,churn_type,churn_probability_true
13193,2025-12-31,Auckland,71,65-74,Single,178,0,1,Auto,6,956.05,984.8,-0.0279,1,34082.94,0.02805075,Monthly,1,0,0,0,0,0,0,0,4255.97,0.0,0.0,0.75,1,1495,2,0,0,0,0,0,No churn,0.18692
13194,2025-12-31,Auckland,34,25-34,Married,124,0,1,Life,10,873.07,807.41,0.0656,2,240220.58,0.00363446,Monthly,1,0,0,0,0,0,0,0,6526.12,0.0,0.0,0.85,35,828,2,0,0,0,0,0,No churn,0.260421
13195,2025-12-31,Auckland,78,75+,Married,134,1,3,Health,10,1647.8,1563.2,0.0597,2,190274.51,0.00866014,Annual,0,0,0,0,1,1,0,0,5448.05,5448.05,4358.44,0.8,21,338,2,0,0,0,0,0,No churn,0.056291
13196,2025-12-31,Manawatu-Whanganui,36,35-44,Married,3,0,1,Home,9,847.04,866.88,-0.045,0,610018.66,0.00138854,Monthly,1,4,1,0,0,0,0,0,9862.52,0.0,0.0,0.75,18,748,0,0,0,0,0,1,Payment,0.901308
13197,2025-12-31,Auckland,45,45-54,Married,120,1,2,Health,1,1395.98,1240.25,0.1291,3,176008.58,0.0079313,Annual,0,0,0,0,0,0,0,0,5209.49,0.0,0.0,0.8,1,1296,3,0,0,1,0,0,No churn,0.080118
13198,2025-12-31,Wellington,24,18-24,Married,56,1,4,Auto,3,998.19,973.54,0.0172,2,22910.66,0.04356882,Annual,1,1,0,0,0,0,0,0,1717.01,0.0,0.0,0.75,9,512,1,0,0,0,0,0,No churn,0.053317
13199,2025-12-31,Auckland,23,18-24,Married,144,0,1,Health,3,1289.1,1135.51,0.1263,2,91139.31,0.01414427,Annual,0,0,0,0,0,0,0,0,2586.24,0.0,0.0,0.8,19,1591,2,0,0,0,0,1,Price,0.288191
13200,2025-12-31,Waikato,44,35-44,Married,118,0,1,Auto,1,1024.54,888.88,0.1056,3,15134.44,0.06769565,Monthly,1,0,0,0,2,1,0,1,3901.34,7802.67,5461.87,0.7,26,149,3,0,0,1,0,1,Other,0.610918
13201,2025-12-31,Otago,55,55-64,Married,96,0,1,Home,9,808.96,773.1,0.0385,1,574739.83,0.00140752,Monthly,1,0,0,0,0,0,0,0,4546.51,0.0,0.0,0.75,20,1587,2,0,0,0,0,0,No churn,0.189395
13202,2025-12-31,Manawatu-Whanganui,19,18-24,Married,131,0,1,Health,1,928.01,772.24,0.2211,2,70502.19,0.01316279,Monthly,1,0,0,0,1,1,0,0,2053.64,2053.64,1642.91,0.8,18,165,3,0,0,0,0,1,Price,0.61953
13203,2025-12-31,Wellington,75,75+,Single,27,0,1,Health,5,1477.01,1473.87,-0.0077,1,95532.69,0.01546081,Monthly,1,1,0,0,0,0,0,0,3043.29,0.0,0.0,0.8,26,1360,0,0,0,1,0,0,No churn,0.44544
13204,2025-12-31,Wellington,25,25-34,Married,46,0,1,Auto,1,867.75,750.71,0.1744,2,39067.02,0.02221195,Monthly,1,0,0,0,0,0,0,0,1653.45,0.0,0.0,0.75,16,1526,1,0,0,0,0,1,Price,0.495835
13205,2025-12-31,Auckland,85,75+,Married,122,0,1,Health,9,1128.74,1083.45,0.0788,1,244050.3,0.00462502,Monthly,0,0,0,0,0,0,0,0,9616.93,0.0,0.0,0.8,28,1026,1,0,0,0,1,0,No churn,0.501765
13206,2025-12-31,Waikato,36,35-44,Single,16,0,1,Home,11,852.86,938.84,-0.0734,1,94235.65,0.00905028,Monthly,0,1,0,0,0,0,0,0,16434.3,0.0,0.0,0.75,28,1226,3,0,0,0,0,0,No churn,0.299149
13207,2025-12-31,Manawatu-Whanganui,43,35-44,Single,19,0,1,Home,9,751.53,759.75,-0.0246,1,232397.05,0.00323381,Monthly,1,1,0,0,0,0,0,0,1718.75,0.0,0.0,0.75,19,1392,2,0,0,0,0,0,No churn,0.276544
13208,2025-12-31,Wellington,28,25-34,Single,69,0,1,Home,11,810.91,756.15,0.1004,3,494141.94,0.00164104,Monthly,1,0,0,0,1,1,0,0,6580.95,6580.95,4935.71,0.75,38,213,0,0,0,0,0,0,No churn,0.340306
13209,2025-12-31,Waikato,74,65-74,Single,29,0,1,Home,10,477.94,447.03,0.0644,1,593349.93,0.0008055,Annual,1,0,0,0,0,0,0,0,3492.01,0.0,0.0,0.75,10,1601,0,0,0,0,0,0,No churn,0.227596
13210,2025-12-31,Otago,67,65-74,Married,69,0,1,Auto,4,1125.18,945.32,0.1896,3,35434.58,0.03175368,Monthly,0,0,0,0,0,0,0,0,14269.12,0.0,0.0,0.75,16,1340,3,0,0,0,0,0,No churn,0.494429
13211,2025-12-31,Otago,23,18-24,Single,23,0,1,Home,12,963.34,849.78,0.1288,3,487939.42,0.00197431,Monthly,0,1,0,0,0,0,0,0,4132.5,0.0,0.0,0.75,15,369,1,0,0,0,0,1,Price,0.615599
13212,2025-12-31,Canterbury,25,25-34,Married,89,1,4,Auto,7,499.25,462.02,0.123,2,32070.71,0.01556715,Annual,1,0,0,0,0,0,0,0,2715.93,0.0,0.0,0.75,21,478,2,0,0,0,0,1,Price,0.074677
13213,2025-12-31,Wellington,59,55-64,Single,147,0,1,Life,6,1696.72,1525.43,0.0876,3,248381.56,0.0068311,Annual,1,0,0,0,0,0,0,0,17295.29,0.0,0.0,0.85,19,1699,0,0,0,0,0,1,Other,0.175583
13214,2025-12-31,Canterbury,76,75+,Married,57,0,1,Life,4,1204.01,1041.78,0.1877,2,417842.96,0.00288149,Monthly,1,1,0,0,0,0,0,0,4964.13,0.0,0.0,0.85,30,1551,0,0,0,1,1,1,Price,0.807639
13215,2025-12-31,Auckland,25,25-34,Single,78,1,4,Home,5,748.97,651.47,0.1336,1,272976.94,0.00274372,Monthly,1,1,0,0,0,0,0,0,7943.7,0.0,0.0,0.75,29,1186,1,0,0,0,0,1,Price,0.202802
13216,2025-12-31,Manawatu-Whanganui,33,25-34,Single,89,0,1,Home,3,909.89,820.62,0.0666,2,679944.69,0.00133818,Monthly,0,1,0,0,1,1,0,0,9406.28,9406.28,7054.71,0.75,8,79,1,1,10,0,0,1,Service,0.475355
13217,2025-12-31,Auckland,55,55-64,Married,91,1,3,Health,4,989.34,868.78,0.1303,2,112553.89,0.00878989,Monthly,1,0,0,0,0,0,0,0,24345.62,0.0,0.0,0.8,13,474,1,0,0,0,0,0,No churn,0.096638
13218,2025-12-31,Auckland,25,25-34,Single,109,0,1,Home,10,932.59,831.72,0.125,1,596384.19,0.00156374,Annual,1,0,0,0,0,0,0,0,13946.9,0.0,0.0,0.75,23,739,0,0,0,0,0,0,No churn,0.276541
13219,2025-12-31,Canterbury,38,35-44,Single,118,0,1,Health,4,1365.08,1422.46,-0.0757,1,148763.46,0.00917616,Monthly,1,0,0,0,1,1,0,0,3836.77,3836.77,3069.42,0.8,19,33,2,0,0,0,1,0,No churn,0.176351
13220,2025-12-31,Canterbury,18,18-24,Married,13,0,1,Home,8,642.91,607.15,0.059,2,319067.52,0.00201498,Monthly,1,0,0,0,0,0,0,0,4235.99,0.0,0.0,0.75,24,1585,0,0,0,0,0,0,No churn,0.439336
13221,2025-12-31,Auckland,51,45-54,Married,60,1,4,Travel,3,295.78,282.95,0.0612,3,19600.44,0.01509044,Monthly,0,2,0,0,0,0,0,0,3355.69,0.0,0.0,0.75,16,1687,3,0,0,0,0,0,No churn,0.138458
13222,2025-12-31,Canterbury,66,65-74,Married,58,0,1,Home,7,1018.93,979.01,0.047,2,368292.47,0.00276662,Annual,1,0,0,0,0,0,0,0,6468.06,0.0,0.0,0.75,20,542,1,0,0,0,0,0,No churn,0.147994
13223,2025-12-31,Waikato,46,45-54,Married,50,0,1,Auto,11,1097.06,975.78,0.1393,2,35849.35,0.03060201,Monthly,0,2,0,0,0,0,0,0,3761.37,0.0,0.0,0.75,21,1429,2,0,0,0,0,1,Price,0.581456
13224,2025-12-31,Canterbury,35,35-44,Married,139,0,1,Auto,7,1148.1,1019.01,0.1369,3,28482.55,0.0403089,Monthly,1,0,0,1,0,0,0,0,2120.78,0.0,0.0,0.75,27,525,0,0,0,0,0,0,No churn,0.34452
13225,2025-12-31,Canterbury,46,45-54,Married,83,0,1,Auto,2,1118.16,1191.37,-0.0782,0,11316.49,0.09880815,Monthly,0,3,0,0,0,0,0,0,1202.9,0.0,0.0,0.75,10,1252,3,0,0,0,0,1,Other,0.416745
13226,2025-12-31,Auckland,52,45-54,Married,111,1,2,Travel,5,121.72,124.01,-0.0162,1,27652.72,0.00440169,Monthly,1,1,0,0,0,0,0,0,7349.39,0.0,0.0,0.75,28,477,1,0,0,0,1,0,No churn,0.070616
13227,2025-12-31,Bay of Plenty,29,25-34,Married,150,0,1,Auto,12,1003.97,981.92,-0.0314,0,16073.34,0.06246184,Annual,1,0,0,0,0,0,0,0,4417.74,0.0,0.0,0.75,1,753,2,0,0,1,1,0,No churn,0.198237
13228,2025-12-31,Manawatu-Whanganui,25,25-34,Married,20,1,3,Auto,4,1006.63,953.18,0.0875,2,34841.19,0.02889186,Monthly,0,1,0,0,0,0,0,0,2864.41,0.0,0.0,0.75,21,1396,0,0,0,0,0,0,No churn,0.200554
13229,2025-12-31,Canterbury,30,25-34,Married,33,1,3,Auto,6,799.72,703.28,0.1634,1,37981.67,0.02105541,Monthly,0,0,0,0,0,0,0,0,2162.77,0.0,0.0,0.75,18,1256,3,0,0,1,0,0,No churn,0.222491
13230,2025-12-31,Canterbury,85,75+,Single,71,0,1,Health,9,1868.34,1741.42,0.0974,2,110890.67,0.01684852,Monthly,1,1,0,0,1,1,0,0,4086.25,4086.25,3269.0,0.8,19,33,2,0,0,0,0,1,Other,0.594936
13231,2025-12-31,Waikato,67,65-74,Single,110,1,3,Home,2,499.78,479.85,0.0384,2,390639.68,0.0012794,Monthly,0,0,0,0,0,0,0,0,17206.61,0.0,0.0,0.75,4,1810,3,0,0,0,0,0,No churn,0.058397
13232,2025-12-31,Bay of Plenty,26,25-34,Married,153,0,1,Home,3,758.78,752.55,-0.0037,1,521442.09,0.00145515,Annual,1,0,0,0,0,0,0,0,12503.66,0.0,0.0,0.75,7,607,5,0,0,0,0,1,Other,0.115214
13233,2025-12-31,Auckland,38,35-44,Married,1,0,1,Life,8,1899.2,1985.89,-0.0511,1,181833.07,0.01044475,Monthly,1,2,0,1,0,0,0,0,6223.01,0.0,0.0,0.85,26,965,1,0,0,0,0,0,No churn,0.492683
13234,2025-12-31,Canterbury,46,45-54,Married,75,0,1,Home,10,733.22,659.75,0.1147,2,539680.94,0.00135861,Annual,0,0,0,0,0,0,0,0,16098.96,0.0,0.0,0.75,16,1137,1,0,0,0,0,0,No churn,0.192276
13235,2025-12-31,Wellington,30,25-34,Single,44,1,3,Auto,9,1038.65,1022.05,0.0395,2,19749.34,0.05259181,Monthly,1,2,0,0,0,0,0,0,5064.89,0.0,0.0,0.75,16,771,0,0,0,0,0,0,No churn,0.149407
13236,2025-12-31,Auckland,75,75+,Married,2,0,1,Auto,12,1222.83,1094.54,0.1552,2,15810.21,0.07734452,Annual,0,0,0,0,1,1,0,0,854.61,854.61,640.96,0.75,13,295,3,0,0,1,1,1,Price,0.974657
13237,2025-12-31,Wellington,81,75+,Married,141,0,1,Auto,9,1127.24,1154.73,-0.0043,0,13345.89,0.08446319,Annual,1,2,0,0,1,1,0,0,19118.1,19118.1,14338.58,0.75,31,295,2,0,0,0,0,0,No churn,0.337389
13238,2025-12-31,Bay of Plenty,34,25-34,Single,92,0,1,Auto,12,1073.65,971.22,0.096,2,22842.37,0.04700253,Monthly,0,0,0,0,0,0,0,0,3294.22,0.0,0.0,0.75,30,898,1,0,0,0,0,0,No churn,0.311775
13239,2025-12-31,Auckland,19,18-24,Married,66,0,1,Life,8,1860.53,1889.67,-0.014,0,377570.85,0.00492762,Annual,1,0,0,0,0,0,0,0,7437.86,0.0,0.0,0.85,16,1803,0,0,0,0,0,0,No churn,0.134452
13240,2025-12-31,Auckland,36,35-44,Single,31,1,2,Home,7,943.64,812.27,0.1293,2,629671.55,0.00149862,Annual,0,1,0,0,0,0,0,0,2820.24,0.0,0.0,0.75,21,1255,1,0,0,0,0,0,No churn,0.09992
13241,2025-12-31,Waikato,57,55-64,Married,170,1,3,Auto,10,929.29,775.11,0.1396,2,20169.21,0.04607454,Monthly,1,0,0,0,0,0,0,0,3023.49,0.0,0.0,0.75,21,1197,1,0,0,0,0,0,No churn,0.105564
13242,2025-12-31,Auckland,72,65-74,Single,142,1,3,Health,6,2094.94,1957.58,0.1188,2,230759.11,0.00907846,Monthly,1,0,0,0,1,1,0,0,4050.23,4050.23,3240.18,0.8,16,344,3,0,0,0,0,0,No churn,0.121861
13243,2025-12-31,Auckland,41,35-44,Married,41,0,1,Travel,3,222.73,224.61,-0.0029,0,20555.03,0.01083572,Monthly,1,0,0,0,0,0,0,0,6614.86,0.0,0.0,0.75,15,971,2,0,0,0,0,0,No churn,0.137081
13244,2025-12-31,Manawatu-Whanganui,36,35-44,Single,139,0,1,Home,7,794.05,689.68,0.1206,2,613171.31,0.00129499,Monthly,0,0,0,0,0,0,0,0,14999.72,0.0,0.0,0.75,17,1195,3,0,0,0,0,0,No churn,0.313706
13245,2025-12-31,Wellington,34,25-34,Single,96,1,3,Life,2,1114.76,960.94,0.1355,2,523637.19,0.00212888,Monthly,1,1,0,0,0,0,0,0,23825.48,0.0,0.0,0.85,5,449,1,0,0,0,0,0,No churn,0.180879
13246,2025-12-31,Auckland,18,18-24,Single,95,0,1,Travel,6,196.77,182.97,0.092,2,5877.24,0.03348077,Monthly,0,0,0,0,0,0,0,0,2211.6,0.0,0.0,0.75,32,990,1,0,0,0,0,1,Other,0.381314
13247,2025-12-31,Canterbury,18,18-24,Single,159,0,1,Home,7,602.4,589.51,0.0254,1,426190.15,0.00141345,Monthly,1,0,0,0,0,0,0,0,16800.22,0.0,0.0,0.75,14,1278,1,0,0,0,0,1,Other,0.25962
13248,2025-12-31,Auckland,47,45-54,Married,138,1,3,Auto,4,1179.86,1076.54,0.0862,1,33889.78,0.03481449,Monthly,1,2,0,0,1,1,0,0,2630.08,2630.08,1972.56,0.75,26,20,1,0,0,0,0,0,No churn,0.162795
13249,2025-12-31,Auckland,59,55-64,Single,10,0,1,Life,2,1599.17,1683.61,-0.0364,1,565143.76,0.00282967,Annual,1,0,0,0,0,0,0,0,4517.43,0.0,0.0,0.85,26,671,0,0,0,1,0,0,No churn,0.214746
13250,2025-12-31,Canterbury,18,18-24,Single,39,0,1,Life,3,1013.52,903.99,0.0909,2,500840.6,0.00202364,Annual,1,0,0,1,1,1,0,0,4276.51,4276.51,3635.03,0.85,24,345,1,0,0,0,0,0,No churn,0.258599
13251,2025-12-31,Auckland,31,25-34,Married,24,0,1,Travel,9,314.63,284.08,0.1213,2,15922.36,0.01976031,Monthly,1,3,0,0,1,1,0,0,6385.89,6385.89,4789.42,0.75,9,270,2,0,0,0,0,1,Price,0.774836
13252,2025-12-31,Manawatu-Whanganui,79,75+,Single,128,0,1,Home,7,876.17,837.18,0.031,2,347253.63,0.00252316,Annual,1,0,0,0,0,0,0,0,15310.87,0.0,0.0,0.75,19,1229,1,0,0,0,0,0,No churn,0.184311
13253,2025-12-31,Auckland,85,75+,Married,168,0,1,Health,6,1691.1,1471.55,0.1108,2,202442.55,0.0083535,Monthly,0,0,0,1,0,0,0,0,1289.11,0.0,0.0,0.8,19,1511,0,0,0,0,0,0,No churn,0.497253
13254,2025-12-31,Auckland,61,55-64,Single,147,0,1,Auto,4,1090.62,966.41,0.1126,2,25024.37,0.04358222,Monthly,1,0,0,0,0,0,0,0,2916.26,0.0,0.0,0.75,14,1145,1,0,0,0,0,0,No churn,0.32099
13255,2025-12-31,Waikato,53,45-54,Married,144,0,1,Life,1,1370.31,1377.05,-0.0105,1,566071.47,0.00242074,Monthly,1,0,0,1,0,0,0,0,2123.78,0.0,0.0,0.85,38,1507,1,0,0,0,0,1,Other,0.140291
13256,2025-12-31,Bay of Plenty,57,55-64,Married,172,0,1,Home,11,464.87,498.42,-0.0635,0,385610.18,0.00120554,Monthly,1,0,0,0,1,1,0,0,27325.83,27325.83,20494.37,0.75,19,108,1,0,0,0,0,1,Other,0.145782
13257,2025-12-31,Auckland,43,35-44,Single,40,0,1,Auto,8,1340.55,1208.73,0.1197,2,16579.94,0.08085377,Monthly,1,0,0,0,0,0,0,0,2078.53,0.0,0.0,0.75,23,1060,2,0,0,0,0,0,No churn,0.302968
13258,2025-12-31,Canterbury,31,25-34,Married,34,0,1,Auto,12,1257.33,1345.14,-0.0821,1,41835.37,0.03005421,Monthly,1,1,0,0,0,0,0,0,1747.14,0.0,0.0,0.75,4,950,1,0,0,0,0,0,No churn,0.264609
13259,2025-12-31,Waikato,43,35-44,Single,39,0,1,Life,4,1592.93,1462.38,0.0943,2,285652.63,0.00557645,Annual,1,0,0,0,0,0,0,0,19148.34,0.0,0.0,0.85,19,1444,0,0,0,0,0,0,No churn,0.168062
13260,2025-12-31,Bay of Plenty,65,65-74,Single,64,0,1,Travel,9,265.12,223.98,0.1828,2,12693.58,0.02088619,Monthly,1,0,0,0,0,0,0,0,1372.47,0.0,0.0,0.75,23,1162,0,1,15,0,0,1,Price,0.98901
13261,2025-12-31,Auckland,63,55-64,Single,26,0,1,Auto,2,736.03,720.4,0.0008,1,17527.1,0.04199362,Monthly,1,3,0,0,0,0,0,0,2818.32,0.0,0.0,0.75,14,421,2,0,0,1,1,1,Other,0.684866
13262,2025-12-31,Manawatu-Whanganui,64,55-64,Married,113,1,4,Home,1,909.44,932.48,-0.0252,0,501935.37,0.00181186,Monthly,1,0,0,0,0,0,0,0,6417.33,0.0,0.0,0.75,7,1735,0,0,0,0,0,0,No churn,0.039675
13263,2025-12-31,Auckland,59,55-64,Married,63,0,1,Home,1,546.55,551.87,-0.0029,2,552953.98,0.00098842,Monthly,0,1,0,0,0,0,0,0,19748.62,0.0,0.0,0.75,14,575,4,0,0,0,1,0,No churn,0.27789
13264,2025-12-31,Otago,22,18-24,Single,131,0,1,Home,3,1048.73,903.17,0.1775,2,595474.06,0.00176117,Monthly,1,0,0,0,0,0,0,0,9215.02,0.0,0.0,0.75,17,581,1,0,0,0,1,0,No churn,0.588943
13265,2025-12-31,Auckland,60,55-64,Married,64,1,4,Health,11,1890.71,1808.5,0.0578,3,128454.38,0.01471891,Monthly,0,0,0,0,1,1,0,0,3277.65,3277.65,2622.12,0.8,18,139,4,1,4,0,0,0,No churn,0.087897
13266,2025-12-31,Canterbury,77,75+,Single,20,0,1,Home,3,1018.51,989.34,0.0171,2,451521.73,0.00225573,Monthly,0,0,0,0,0,0,0,0,21862.15,0.0,0.0,0.75,17,1117,0,0,0,0,0,0,No churn,0.317648
13267,2025-12-31,Wellington,62,55-64,Married,92,0,1,Life,4,1789.76,1748.54,-0.0006,2,467715.66,0.0038266,Monthly,0,1,0,0,0,0,0,0,5300.21,0.0,0.0,0.85,19,1600,1,0,0,0,1,0,No churn,0.288461
13268,2025-12-31,Wellington,57,55-64,Single,175,1,2,Health,12,1016.96,998.64,-0.0008,1,77407.28,0.01313782,Annual,0,0,0,0,0,0,0,0,8732.58,0.0,0.0,0.8,22,506,2,0,0,0,0,0,No churn,0.020471
13269,2025-12-31,Wellington,33,25-34,Single,100,0,1,Travel,8,230.55,193.04,0.1882,2,14650.12,0.01573728,Annual,0,0,0,0,0,0,0,0,625.07,0.0,0.0,0.75,32,383,0,1,17,0,1,1,Price,0.986413
13270,2025-12-31,Waikato,71,65-74,Married,7,1,2,Home,6,746.08,840.37,-0.0527,2,639845.12,0.00116603,Annual,1,0,0,0,0,0,0,0,23157.8,0.0,0.0,0.75,20,1522,0,0,0,0,0,0,No churn,0.051147
13271,2025-12-31,Wellington,48,45-54,Married,34,1,4,Auto,12,1079.88,914.14,0.1858,2,13382.04,0.08069584,Monthly,1,1,0,0,0,0,0,0,4968.14,0.0,0.0,0.75,8,1630,4,0,0,0,0,0,No churn,0.212833
13272,2025-12-31,Manawatu-Whanganui,35,35-44,Married,151,1,4,Health,6,869.11,932.76,-0.086,1,133227.2,0.00652353,Annual,1,0,0,0,0,0,0,0,4886.6,0.0,0.0,0.8,21,1491,1,0,0,0,0,0,No churn,0.019983
13273,2025-12-31,Auckland,51,45-54,Married,32,1,4,Home,11,586.83,500.79,0.2053,2,678605.73,0.00086476,Monthly,1,2,0,0,1,1,0,0,15455.52,15455.52,11591.64,0.75,18,215,2,0,0,0,1,0,No churn,0.421182
13274,2025-12-31,Auckland,26,25-34,Married,80,1,4,Auto,7,924.0,878.33,0.057,3,24604.08,0.03755457,Monthly,0,0,0,0,0,0,0,0,3005.22,0.0,0.0,0.75,20,373,2,0,0,0,0,0,No churn,0.074344
13275,2025-12-31,Auckland,80,75+,Married,119,1,3,Home,4,1040.95,911.73,0.1494,1,403450.28,0.00258012,Monthly,0,0,0,0,0,0,0,0,12428.24,0.0,0.0,0.75,19,1482,2,0,0,0,1,0,No churn,0.2359
13276,2025-12-31,Manawatu-Whanganui,65,65-74,Married,88,1,2,Home,11,884.46,849.74,0.0698,1,373919.65,0.00236537,Monthly,1,0,0,0,0,0,0,0,18247.28,0.0,0.0,0.75,1,995,1,0,0,0,0,0,No churn,0.071764
13277,2025-12-31,Waikato,40,35-44,Single,179,0,1,Home,2,1085.96,1136.59,-0.0339,1,322546.06,0.00336683,Monthly,0,0,0,1,0,0,0,0,14656.52,0.0,0.0,0.75,25,1323,1,0,0,0,0,0,No churn,0.137678
13278,2025-12-31,Canterbury,71,65-74,Single,128,0,1,Health,12,1516.31,1238.3,0.2531,2,138379.94,0.01095755,Monthly,1,0,0,0,0,0,0,0,4912.47,0.0,0.0,0.8,22,798,1,0,0,0,0,0,No churn,0.634522
13279,2025-12-31,Manawatu-Whanganui,21,18-24,Married,17,0,1,Home,12,1245.02,1234.07,-0.0216,2,537428.93,0.00231662,Monthly,1,1,0,0,0,0,0,0,6912.93,0.0,0.0,0.75,6,1716,0,0,0,0,0,0,No churn,0.394472
13280,2025-12-31,Wellington,44,35-44,Single,38,0,1,Health,3,1684.72,1593.27,0.0578,1,168193.56,0.01001658,Monthly,1,2,0,0,0,0,0,0,1294.03,0.0,0.0,0.8,13,1135,2,0,0,0,0,0,No churn,0.416708
13281,2025-12-31,Auckland,62,55-64,Married,140,0,1,Auto,9,1505.13,1404.9,0.0812,1,24541.76,0.06132925,Monthly,1,0,0,0,0,0,0,0,2698.39,0.0,0.0,0.75,18,761,1,0,0,0,0,0,No churn,0.27141
13282,2025-12-31,Auckland,19,18-24,Single,95,0,1,Auto,3,908.7,991.45,-0.0983,0,17643.49,0.05150334,Monthly,1,0,0,0,0,0,0,0,4047.52,0.0,0.0,0.75,30,674,1,0,0,0,0,0,No churn,0.213803
13283,2025-12-31,Auckland,66,65-74,Married,121,0,1,Life,11,1592.6,1514.87,0.0494,2,301256.87,0.00528652,Annual,1,0,0,0,0,0,0,0,3541.51,0.0,0.0,0.85,13,559,4,0,0,0,0,0,No churn,0.150652
13284,2025-12-31,Canterbury,73,65-74,Single,51,0,1,Home,9,631.52,585.46,0.0702,3,623005.67,0.00101367,Annual,0,1,0,0,1,1,0,0,12255.01,12255.01,9191.26,0.75,21,118,1,0,0,0,0,1,Other,0.297871
13285,2025-12-31,Auckland,58,55-64,Married,137,0,1,Auto,8,1341.76,1222.41,0.1091,1,30827.79,0.04352441,Monthly,1,0,0,0,0,0,0,0,1929.85,0.0,0.0,0.75,17,1568,2,0,0,0,0,1,Other,0.304439
13286,2025-12-31,Bay of Plenty,32,25-34,Married,35,0,1,Health,8,1039.73,973.1,0.0707,3,155592.94,0.0066824,Monthly,1,1,0,0,0,0,0,0,4000.66,0.0,0.0,0.8,28,1539,1,0,0,0,0,1,Other,0.389866
13287,2025-12-31,Canterbury,68,65-74,Single,91,0,1,Home,2,954.58,936.34,0.0191,2,459783.4,0.00207614,Monthly,1,1,0,0,0,0,0,0,7653.91,0.0,0.0,0.75,16,1678,2,0,0,0,0,0,No churn,0.293324
13288,2025-12-31,Bay of Plenty,41,35-44,Married,85,0,1,Auto,8,1062.03,946.44,0.1317,1,17306.25,0.06136679,Monthly,1,2,0,0,1,1,0,0,3895.78,3895.78,2921.84,0.75,13,275,2,0,0,0,0,1,Price,0.568676
13289,2025-12-31,Waikato,68,65-74,Married,49,1,3,Home,7,555.53,519.23,0.0676,2,426177.1,0.00130353,Annual,1,0,0,0,0,0,0,0,5385.37,0.0,0.0,0.75,10,828,3,0,0,1,0,0,No churn,0.06621
13290,2025-12-31,Canterbury,60,55-64,Married,18,0,1,Health,4,835.64,748.11,0.0834,3,201183.46,0.00415361,Monthly,1,0,0,0,0,0,0,0,3577.15,0.0,0.0,0.8,15,767,2,0,0,0,0,0,No churn,0.353885
13291,2025-12-31,Waikato,24,18-24,Married,161,0,1,Auto,9,635.09,605.58,0.0573,2,24535.92,0.02588397,Monthly,1,0,0,0,0,0,0,0,2130.38,0.0,0.0,0.75,10,1049,3,0,0,0,0,0,No churn,0.281941
13292,2025-12-31,Waikato,24,18-24,Married,85,0,1,Auto,11,1134.47,1049.29,0.0295,2,30189.14,0.03757862,Monthly,0,0,0,1,0,0,0,0,4198.1,0.0,0.0,0.75,11,638,1,0,0,0,1,0,No churn,0.290512
13293,2025-12-31,Wellington,19,18-24,Single,41,0,1,Home,3,181.99,154.33,0.2124,3,554709.6,0.00032808,Annual,1,0,0,0,0,0,0,0,2436.55,0.0,0.0,0.75,16,595,2,0,0,0,0,0,No churn,0.466002
13294,2025-12-31,Waikato,22,18-24,Married,125,0,1,Health,8,1355.22,1230.71,0.1456,3,93102.63,0.01455622,Monthly,1,0,0,0,0,0,0,0,2848.32,0.0,0.0,0.8,9,882,0,0,0,0,1,1,Price,0.528345
13295,2025-12-31,Bay of Plenty,38,35-44,Single,77,0,1,Life,2,967.22,936.1,0.0625,1,214302.0,0.00451334,Monthly,0,0,0,0,0,0,0,0,4304.99,0.0,0.0,0.85,32,1233,2,0,0,1,0,0,No churn,0.297811
13296,2025-12-31,Otago,19,18-24,Married,19,0,1,Life,11,833.41,782.56,0.0214,2,418619.89,0.00199084,Monthly,1,2,0,1,0,0,0,0,5996.13,0.0,0.0,0.85,14,533,0,1,5,0,0,1,Service,0.860182
13297,2025-12-31,Waikato,81,75+,Married,53,1,3,Auto,11,465.88,485.57,-0.0233,0,22003.61,0.02117286,Monthly,0,1,0,1,0,0,0,0,1225.21,0.0,0.0,0.75,19,550,2,0,0,0,0,0,No churn,0.103498
13298,2025-12-31,Bay of Plenty,80,75+,Married,145,0,1,Home,2,719.28,646.97,0.177,1,361307.51,0.00199076,Annual,0,0,0,0,0,0,0,0,6588.71,0.0,0.0,0.75,26,1404,2,0,0,0,0,1,Price,0.434684
13299,2025-12-31,Auckland,29,25-34,Married,72,1,3,Home,7,544.03,531.92,0.0554,2,462203.39,0.00117704,Monthly,1,0,0,0,0,0,0,0,4728.34,0.0,0.0,0.75,21,1481,3,0,0,0,0,1,Other,0.069519
13300,2025-12-31,Auckland,39,35-44,Single,110,0,1,Life,11,1338.77,1319.13,0.0341,3,347124.52,0.00385674,Annual,1,0,0,0,0,0,0,0,20293.11,0.0,0.0,0.85,22,1688,1,0,0,0,0,1,Other,0.110256
